"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH","set"
"GO:0007072","positive regulation of transcription involved in exit from mitosis",3.508897e-06,0.1239377,2,16.13714,5.662354e-05,0.007074072,0.037979483250918,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0018395","peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine",5.352531e-06,0.1890567,3,15.86825,8.493531e-05,0.0009779301,0.00699759770848287,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0070078","histone H3-R2 demethylation",5.352531e-06,0.1890567,3,15.86825,8.493531e-05,0.0009779301,0.00699759770848287,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0070079","histone H4-R3 demethylation",5.352531e-06,0.1890567,3,15.86825,8.493531e-05,0.0009779301,0.00699759770848287,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:2000176","positive regulation of pro-T cell differentiation",1.086573e-05,0.3837886,6,15.63361,0.0001698706,3.196628e-06,4.21065343863864e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0061048","negative regulation of branching involved in lung morphogenesis",3.69646e-06,0.1305627,2,15.31832,5.662354e-05,0.007816328,0.0413737168753017,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1904999","positive regulation of leukocyte adhesion to arterial endothelial cell",3.69646e-06,0.1305627,2,15.31832,5.662354e-05,0.007816328,0.0413737168753017,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0016480","negative regulation of transcription from RNA polymerase III promoter",1.865386e-05,0.6588731,10,15.17743,0.0002831177,2.335115e-09,5.77589817387218e-08,3,1.894392,3,1.583621,0.0002530151,1,0.2517708,0.708068381534516,"human_shared"
"GO:0035853","chromosome passenger complex localization to spindle midzone",9.407778e-06,0.3322921,5,15.047,0.0001415588,2.561749e-05,0.000271855282991935,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1904245","regulation of polynucleotide adenylyltransferase activity",1.891393e-05,0.668059,10,14.96874,0.0002831177,2.659696e-09,6.52965292238806e-08,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0000296","spermine transport",5.710637e-06,0.2017054,3,14.87318,8.493531e-05,0.001176536,0.00821820060721868,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0050703","interleukin-1 alpha secretion",3.830579e-06,0.1352999,2,14.78198,5.662354e-05,0.008367652,0.0437223283821429,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1904313","response to methamphetamine hydrochloride",2.531798e-05,0.8942562,13,14.53722,0.000368053,1.637032e-11,5.65081563167539e-10,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:2000777","positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia",1.174874e-05,0.4149774,6,14.45862,0.0001698706,4.974664e-06,6.318687603861e-05,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0044027","hypermethylation of CpG island",2.550826e-05,0.9009773,13,14.42878,0.000368053,1.793224e-11,6.09742496537468e-10,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0015724","formate transport",1.193461e-05,0.4215422,6,14.23345,0.0001698706,5.435493e-06,6.83801648059273e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0015797","mannitol transport",1.193461e-05,0.4215422,6,14.23345,0.0001698706,5.435493e-06,6.83801648059273e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0031658","negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle",1.394027e-05,0.4923844,7,14.21654,0.0001981824,9.057801e-07,1.33174975820112e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:2000808","negative regulation of synaptic vesicle clustering",1.394027e-05,0.4923844,7,14.21654,0.0001981824,9.057801e-07,1.33174975820112e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0035971","peptidyl-histidine dephosphorylation",1.399984e-05,0.4944885,7,14.15604,0.0001981824,9.315205e-07,1.36198647327778e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0033609","oxalate metabolic process",4.031759e-06,0.1424058,2,14.04438,5.662354e-05,0.009226363,0.0474442011398984,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0019243","methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione",2.224514e-05,0.7857205,11,13.99989,0.0003114295,8.594602e-10,2.2395320340198e-08,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0010987","negative regulation of high-density lipoprotein particle clearance",4.104946e-06,0.1449908,2,13.79398,5.662354e-05,0.0095481,0.0488504851866252,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0034477","U6 snRNA 3'-end processing",8.235422e-06,0.2908834,4,13.75122,0.0001132471,0.0002366118,0.00200746271837524,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0000917","barrier septum assembly",2.950326e-05,1.042085,14,13.43461,0.0003963648,7.723699e-12,2.78455219564384e-10,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0000412","histone peptidyl-prolyl isomerization",8.458728e-06,0.2987707,4,13.38819,0.0001132471,0.0002616982,0.00219203476371738,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1905636","positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding",1.059988e-05,0.3743982,5,13.35476,0.0001415588,4.49263e-05,0.000452266681077982,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1900060","negative regulation of ceramide biosynthetic process",4.099363e-05,1.447936,19,13.12213,0.0005379236,2.34981e-15,1.31579360808511e-13,4,2.525856,4,1.583621,0.0003373535,1,0.1589694,0.561879756809025,"human_shared"
"GO:0003400","regulation of COPII vesicle coating",6.525227e-06,0.2304775,3,13.01645,8.493531e-05,0.001718187,0.0113673316907994,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:2000487","positive regulation of glutamine transport",1.305113e-05,0.4609791,6,13.01577,0.0001698706,8.989215e-06,0.000106759097639892,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0018160","peptidyl-pyrromethane cofactor linkage",8.774284e-06,0.3099165,4,12.9067,0.0001132471,0.0003003277,0.0024730990014393,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0006680","glucosylceramide catabolic process",1.985345e-05,0.7012437,9,12.83434,0.0002548059,6.018555e-08,1.12817899209402e-06,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0010021","amylopectin biosynthetic process",8.879809e-06,0.3136437,4,12.75332,0.0001132471,0.0003141104,0.00256731599602484,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0097401","synaptic vesicle lumen acidification",6.715173e-06,0.2371866,3,12.64827,8.493531e-05,0.001863358,0.0122172037478824,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0042543","protein N-linked glycosylation via arginine",1.120818e-05,0.3958842,5,12.62996,0.0001415588,5.834059e-05,0.000572059481229508,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0044528","regulation of mitochondrial mRNA stability",1.602083e-05,0.5658717,7,12.3703,0.0001981824,2.250151e-06,3.05570041372549e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0036372","opsin transport",6.928947e-06,0.2447373,3,12.25804,8.493531e-05,0.002035623,0.0132019532069985,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:2000003","positive regulation of DNA damage checkpoint",3.008501e-05,1.062633,13,12.23377,0.000368053,1.319738e-10,3.92905709095023e-09,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0035105","sterol regulatory element binding protein import into nucleus",2.094445e-05,0.7397789,9,12.1658,0.0002548059,9.410956e-08,1.71284605814661e-06,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0090182","regulation of secretion of lysosomal enzymes",1.424596e-05,0.5031814,6,11.92413,0.0001698706,1.466949e-05,0.000164706330127986,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0100057","regulation of phenotypic switching by transcription from RNA polymerase II promoter",2.637187e-05,0.9314808,11,11.80915,0.0003114295,4.892324e-09,1.12746219817863e-07,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
